구코드,구명,분기코드,점포수,카테고리,점포수_증감률,폐업률,점포수_gap,폐업률_delta,폐업률_gap,카테고리_코드
11440,마포구,2023Q2,9183,전체,0.0911,0.0663,767,0.0,0.0,ALL
11440,마포구,2023Q3,9093,전체,-0.0098,0.0981,-90,0.4798,0.0318,ALL
11440,마포구,2023Q4,8949,전체,-0.0158,0.066,-144,-0.3275,-0.0321,ALL
11440,마포구,2024Q1,8955,전체,0.0007,0.0954,6,0.4462,0.0294,ALL
11440,마포구,2024Q2,8720,전체,-0.0262,0.0519,-235,-0.4559,-0.0435,ALL
11440,마포구,2024Q3,8326,전체,-0.0452,0.0487,-394,-0.0614,-0.0032,ALL
11440,마포구,2024Q4,9534,전체,0.1451,0.073,1208,0.4983,0.0243,ALL
11440,마포구,2025Q1,9138,전체,-0.0415,0.092,-396,0.2597,0.019,ALL
11440,마포구,2025Q2,8911,전체,-0.0248,0.0692,-227,-0.2481,-0.0228,ALL
11440,마포구,2025Q3,8779,전체,-0.0148,0.0518,-132,-0.2504,-0.0173,ALL
11440,마포구,2025Q4,8830,전체,0.0058,0.046,51,-0.1124,-0.0058,ALL
11440,마포구,2023Q1,396,제과점,0.0,0.0,0,0.0,0.0,BAKERY
11440,마포구,2023Q2,442,제과점,0.1162,0.0657,46,0.0,0.0,BAKERY
11440,마포구,2023Q3,440,제과점,-0.0045,0.1176,-2,0.7919,0.052,BAKERY
11440,마포구,2023Q4,435,제과점,-0.0114,0.0773,-5,-0.3432,-0.0404,BAKERY
11440,마포구,2024Q1,426,제과점,-0.0207,0.1264,-9,0.6362,0.0492,BAKERY
11440,마포구,2024Q2,415,제과점,-0.0258,0.054,-11,-0.573,-0.0724,BAKERY
11440,마포구,2024Q3,398,제과점,-0.041,0.0434,-17,-0.1966,-0.0106,BAKERY
11440,마포구,2024Q4,489,제과점,0.2286,0.0879,91,1.0275,0.0446,BAKERY
11440,마포구,2025Q1,465,제과점,-0.0491,0.0941,-24,0.0697,0.0061,BAKERY
11440,마포구,2025Q2,465,제과점,0.0,0.0473,0,-0.4971,-0.0468,BAKERY
11440,마포구,2025Q3,456,제과점,-0.0194,0.0387,-9,-0.1818,-0.0086,BAKERY
11440,마포구,2025Q4,459,제과점,0.0066,0.0395,3,0.0197,0.0008,BAKERY
11440,마포구,2023Q1,288,중식음식점,0.0,0.0,0,0.0,0.0,CHINESE
11440,마포구,2023Q2,310,중식음식점,0.0764,0.0625,22,0.0,0.0,CHINESE
11440,마포구,2023Q3,321,중식음식점,0.0355,0.0806,11,0.2903,0.0181,CHINESE
11440,마포구,2023Q4,307,중식음식점,-0.0436,0.0935,-14,0.1589,0.0128,CHINESE
11440,마포구,2024Q1,308,중식음식점,0.0033,0.101,1,0.0805,0.0075,CHINESE
11440,마포구,2024Q2,294,중식음식점,-0.0455,0.0552,-14,-0.4534,-0.0458,CHINESE
11440,마포구,2024Q3,285,중식음식점,-0.0306,0.0374,-9,-0.3221,-0.0178,CHINESE
11440,마포구,2024Q4,313,중식음식점,0.0982,0.0526,28,0.4067,0.0152,CHINESE
11440,마포구,2025Q1,306,중식음식점,-0.0224,0.0895,-7,0.6997,0.0368,CHINESE
11440,마포구,2025Q2,300,중식음식점,-0.0196,0.0621,-6,-0.3059,-0.0274,CHINESE
11440,마포구,2025Q3,293,중식음식점,-0.0233,0.06,-7,-0.0337,-0.0021,CHINESE
11440,마포구,2025Q4,299,중식음식점,0.0205,0.058,6,-0.033,-0.002,CHINESE
11440,마포구,2023Q1,247,치킨전문점,0.0,0.0,0,0.0,0.0,CHICKEN
11440,마포구,2023Q2,251,치킨전문점,0.0162,0.085,4,0.0,0.0,CHICKEN
11440,마포구,2023Q3,255,치킨전문점,0.0159,0.0757,4,-0.1097,-0.0093,CHICKEN
11440,마포구,2023Q4,244,치킨전문점,-0.0431,0.0824,-11,0.0879,0.0067,CHICKEN
11440,마포구,2024Q1,253,치킨전문점,0.0369,0.0697,9,-0.154,-0.0127,CHICKEN
11440,마포구,2024Q2,239,치킨전문점,-0.0553,0.0711,-14,0.0212,0.0015,CHICKEN
11440,마포구,2024Q3,226,치킨전문점,-0.0544,0.0628,-13,-0.1179,-0.0084,CHICKEN
11440,마포구,2024Q4,253,치킨전문점,0.1195,0.0708,27,0.128,0.008,CHICKEN
11440,마포구,2025Q1,237,치킨전문점,-0.0632,0.0909,-16,0.2841,0.0201,CHICKEN
11440,마포구,2025Q2,240,치킨전문점,0.0127,0.0549,3,-0.3966,-0.0361,CHICKEN
11440,마포구,2025Q3,236,치킨전문점,-0.0167,0.0625,-4,0.1394,0.0076,CHICKEN
11440,마포구,2025Q4,233,치킨전문점,-0.0127,0.0636,-3,0.0169,0.0011,CHICKEN
11440,마포구,2023Q1,1915,커피-음료,0.0,0.0,0,0.0,0.0,CAFE
11440,마포구,2023Q2,2082,커피-음료,0.0872,0.0726,167,0.0,0.0,CAFE
11440,마포구,2023Q3,2029,커피-음료,-0.0255,0.1013,-53,0.3962,0.0288,CAFE
11440,마포구,2023Q4,2027,커피-음료,-0.001,0.0547,-2,-0.4602,-0.0466,CAFE
11440,마포구,2024Q1,1997,커피-음료,-0.0148,0.0937,-30,0.7134,0.039,CAFE
11440,마포구,2024Q2,1924,커피-음료,-0.0366,0.0596,-73,-0.3643,-0.0341,CAFE
11440,마포구,2024Q3,1831,커피-음료,-0.0483,0.0525,-93,-0.1191,-0.0071,CAFE
11440,마포구,2024Q4,2042,커피-음료,0.1152,0.0978,211,0.8623,0.0453,CAFE
11440,마포구,2025Q1,1992,커피-음료,-0.0245,0.0842,-50,-0.1384,-0.0135,CAFE
11440,마포구,2025Q2,1890,커피-음료,-0.0512,0.0909,-102,0.0787,0.0066,CAFE
11440,마포구,2025Q3,1888,커피-음료,-0.0011,0.046,-2,-0.4934,-0.0448,CAFE
11440,마포구,2025Q4,1829,커피-음료,-0.0312,0.0498,-59,0.0816,0.0038,CAFE
11440,마포구,2023Q1,321,패스트푸드점,0.0,0.0,0,0.0,0.0,FASTFOOD
11440,마포구,2023Q2,368,패스트푸드점,0.1464,0.0623,47,0.0,0.0,FASTFOOD
11440,마포구,2023Q3,348,패스트푸드점,-0.0543,0.125,-20,1.0062,0.0627,FASTFOOD
11440,마포구,2023Q4,355,패스트푸드점,0.0201,0.0575,7,-0.5402,-0.0675,FASTFOOD
11440,마포구,2024Q1,349,패스트푸드점,-0.0169,0.1352,-6,1.3527,0.0777,FASTFOOD
11440,마포구,2024Q2,340,패스트푸드점,-0.0258,0.0516,-9,-0.6186,-0.0836,FASTFOOD
11440,마포구,2024Q3,322,패스트푸드점,-0.0529,0.0588,-18,0.1405,0.0072,FASTFOOD
11440,마포구,2024Q4,334,패스트푸드점,0.0373,0.1335,12,1.2702,0.0747,FASTFOOD
11440,마포구,2025Q1,339,패스트푸드점,0.015,0.0928,5,-0.305,-0.0407,FASTFOOD
11440,마포구,2025Q2,316,패스트푸드점,-0.0678,0.1239,-23,0.3349,0.0311,FASTFOOD
11440,마포구,2025Q3,310,패스트푸드점,-0.019,0.057,-6,-0.5402,-0.0669,FASTFOOD
11440,마포구,2025Q4,307,패스트푸드점,-0.0097,0.0742,-3,0.3025,0.0172,FASTFOOD
11440,마포구,2023Q1,2389,한식음식점,0.0,0.0,0,0.0,0.0,KOREAN
11440,마포구,2023Q2,2637,한식음식점,0.1038,0.0628,248,0.0,0.0,KOREAN
11440,마포구,2023Q3,2675,한식음식점,0.0144,0.0857,38,0.365,0.0229,KOREAN
11440,마포구,2023Q4,2581,한식음식점,-0.0351,0.0748,-94,-0.1276,-0.0109,KOREAN
11440,마포구,2024Q1,2661,한식음식점,0.031,0.0814,80,0.0882,0.0066,KOREAN
11440,마포구,2024Q2,2618,한식음식점,-0.0162,0.0489,-43,-0.3996,-0.0325,KOREAN
11440,마포구,2024Q3,2519,한식음식점,-0.0378,0.0416,-99,-0.1478,-0.0072,KOREAN
11440,마포구,2024Q4,2978,한식음식점,0.1822,0.0595,459,0.4302,0.0179,KOREAN
11440,마포구,2025Q1,2807,한식음식점,-0.0574,0.1135,-171,0.906,0.054,KOREAN
11440,마포구,2025Q2,2750,한식음식점,-0.0203,0.0688,-57,-0.3942,-0.0447,KOREAN
11440,마포구,2025Q3,2735,한식음식점,-0.0055,0.0564,-15,-0.1802,-0.0124,KOREAN
11440,마포구,2025Q4,2876,한식음식점,0.0516,0.0366,141,-0.3513,-0.0198,KOREAN
11440,마포구,2023Q1,1285,호프-간이주점,0.0,0.0,0,0.0,0.0,PUB
11440,마포구,2023Q2,1269,호프-간이주점,-0.0125,0.0739,-16,0.0,0.0,PUB
11440,마포구,2023Q3,1234,호프-간이주점,-0.0276,0.0906,-35,0.2258,0.0167,PUB
11440,마포구,2023Q4,1226,호프-간이주점,-0.0065,0.0454,-8,-0.4992,-0.0452,PUB
11440,마포구,2024Q1,1189,호프-간이주점,-0.0302,0.0897,-37,0.9771,0.0443,PUB
11440,마포구,2024Q2,1157,호프-간이주점,-0.0269,0.0437,-32,-0.5126,-0.046,PUB
11440,마포구,2024Q3,1097,호프-간이주점,-0.0519,0.0536,-60,0.2253,0.0099,PUB
11440,마포구,2024Q4,1282,호프-간이주점,0.1686,0.0492,185,-0.0814,-0.0044,PUB
11440,마포구,2025Q1,1224,호프-간이주점,-0.0452,0.0616,-58,0.2518,0.0124,PUB
11440,마포구,2025Q2,1191,호프-간이주점,-0.027,0.0523,-33,-0.1515,-0.0093,PUB
11440,마포구,2025Q3,1123,호프-간이주점,-0.0571,0.0579,-68,0.108,0.0056,PUB
11440,마포구,2025Q4,1072,호프-간이주점,-0.0454,0.0525,-51,-0.0932,-0.0054,PUB
11470,양천구,2023Q1,272,분식전문점,0.0,0.0,0,0.0,0.0,SNACK
11470,양천구,2023Q2,297,분식전문점,0.0919,0.0551,25,0.0,0.0,SNACK
11470,양천구,2023Q3,293,분식전문점,-0.0135,0.0774,-4,0.4043,0.0223,SNACK
11470,양천구,2023Q4,291,분식전문점,-0.0068,0.0546,-2,-0.2949,-0.0228,SNACK
11470,양천구,2024Q1,287,분식전문점,-0.0137,0.0962,-4,0.762,0.0416,SNACK
11470,양천구,2024Q2,279,분식전문점,-0.0279,0.0557,-8,-0.4206,-0.0405,SNACK
11470,양천구,2024Q3,263,분식전문점,-0.0573,0.0609,-16,0.093,0.0052,SNACK
11470,양천구,2024Q4,274,분식전문점,0.0418,0.0342,11,-0.4384,-0.0267,SNACK
11470,양천구,2025Q1,268,분식전문점,-0.0219,0.0584,-6,0.7064,0.0242,SNACK
11470,양천구,2025Q2,262,분식전문점,-0.0224,0.041,-6,-0.2971,-0.0173,SNACK
11470,양천구,2025Q3,251,분식전문점,-0.042,0.042,-11,0.0229,0.0009,SNACK
11470,양천구,2025Q4,241,분식전문점,-0.0398,0.0478,-10,0.1387,0.0058,SNACK
11470,양천구,2023Q1,87,양식음식점,0.0,0.0,0,0.0,0.0,WESTERN
11470,양천구,2023Q2,106,양식음식점,0.2184,0.046,19,0.0,0.0,WESTERN
11470,양천구,2023Q3,107,양식음식점,0.0094,0.1132,1,1.4623,0.0672,WESTERN
11470,양천구,2023Q4,104,양식음식점,-0.028,0.0935,-3,-0.1745,-0.0197,WESTERN
11470,양천구,2024Q1,110,양식음식점,0.0577,0.0962,6,0.0288,0.0027,WESTERN
11470,양천구,2024Q2,108,양식음식점,-0.0182,0.0455,-2,-0.5273,-0.0507,WESTERN
11470,양천구,2024Q3,105,양식음식점,-0.0278,0.0463,-3,0.0185,0.0008,WESTERN
11470,양천구,2024Q4,115,양식음식점,0.0952,0.1238,10,1.6743,0.0775,WESTERN
11470,양천구,2025Q1,109,양식음식점,-0.0522,0.1043,-6,-0.1572,-0.0195,WESTERN
11470,양천구,2025Q2,108,양식음식점,-0.0092,0.0826,-1,-0.2087,-0.0218,WESTERN
11470,양천구,2025Q3,111,양식음식점,0.0278,0.0278,3,-0.6636,-0.0548,WESTERN
11470,양천구,2025Q4,114,양식음식점,0.027,0.045,3,0.6216,0.0173,WESTERN
11470,양천구,2023Q1,147,일식음식점,0.0,0.0,0,0.0,0.0,JAPANESE
11470,양천구,2023Q2,158,일식음식점,0.0748,0.0748,11,0.0,0.0,JAPANESE
11470,양천구,2023Q3,149,일식음식점,-0.057,0.1139,-9,0.5224,0.0391,JAPANESE
11470,양천구,2023Q4,153,일식음식점,0.0268,0.0403,4,-0.6465,-0.0737,JAPANESE
11470,양천구,2024Q1,143,일식음식점,-0.0654,0.1046,-10,1.5969,0.0643,JAPANESE
11470,양천구,2024Q2,137,일식음식점,-0.042,0.0839,-6,-0.1976,-0.0207,JAPANESE
11470,양천구,2024Q3,132,일식음식점,-0.0365,0.0365,-5,-0.5651,-0.0474,JAPANESE
11470,양천구,2024Q4,148,일식음식점,0.1212,0.0682,16,0.8682,0.0317,JAPANESE
11470,양천구,2025Q1,143,일식음식점,-0.0338,0.0811,-5,0.1892,0.0129,JAPANESE
11470,양천구,2025Q2,148,일식음식점,0.035,0.014,5,-0.8275,-0.0671,JAPANESE
11470,양천구,2025Q3,144,일식음식점,-0.027,0.0473,-4,2.3818,0.0333,JAPANESE
11470,양천구,2025Q4,147,일식음식점,0.0208,0.0347,3,-0.2659,-0.0126,JAPANESE
11470,양천구,2023Q1,3554,전체,0.0,0.0,0,0.0,0.0,ALL
11470,양천구,2023Q2,3891,전체,0.0948,0.0723,337,0.0,0.0,ALL
11470,양천구,2023Q3,3811,전체,-0.0206,0.1005,-80,0.3896,0.0282,ALL
11470,양천구,2023Q4,3794,전체,-0.0045,0.064,-17,-0.3629,-0.0365,ALL
11470,양천구,2024Q1,3734,전체,-0.0158,0.1057,-60,0.6508,0.0417,ALL
11470,양천구,2024Q2,3622,전체,-0.03,0.0581,-112,-0.4502,-0.0476,ALL
11470,양천구,2024Q3,3494,전체,-0.0353,0.0389,-128,-0.3301,-0.0192,ALL
11470,양천구,2024Q4,3917,전체,0.1211,0.0641,423,0.6469,0.0252,ALL
11470,양천구,2025Q1,3792,전체,-0.0319,0.0794,-125,0.2385,0.0153,ALL
11470,양천구,2025Q2,3699,전체,-0.0245,0.063,-93,-0.2062,-0.0164,ALL
11470,양천구,2025Q3,3617,전체,-0.0222,0.0457,-82,-0.2751,-0.0173,ALL
11470,양천구,2025Q4,3626,전체,0.0025,0.037,9,-0.1891,-0.0086,ALL
11470,양천구,2023Q1,202,제과점,0.0,0.0,0,0.0,0.0,BAKERY
11470,양천구,2023Q2,230,제과점,0.1386,0.0594,28,0.0,0.0,BAKERY
11470,양천구,2023Q3,218,제과점,-0.0522,0.1043,-12,0.7565,0.0449,BAKERY
11470,양천구,2023Q4,220,제과점,0.0092,0.0413,2,-0.6044,-0.0631,BAKERY
11470,양천구,2024Q1,214,제과점,-0.0273,0.0818,-6,0.9818,0.0405,BAKERY
11470,양천구,2024Q2,205,제과점,-0.0421,0.0467,-9,-0.4289,-0.0351,BAKERY
11470,양천구,2024Q3,193,제과점,-0.0585,0.0585,-12,0.2527,0.0118,BAKERY
11470,양천구,2024Q4,229,제과점,0.1865,0.057,36,-0.0263,-0.0015,BAKERY
11470,양천구,2025Q1,219,제과점,-0.0437,0.0742,-10,0.3025,0.0172,BAKERY
11470,양천구,2025Q2,217,제과점,-0.0091,0.0502,-2,-0.3234,-0.024,BAKERY
11470,양천구,2025Q3,211,제과점,-0.0276,0.0369,-6,-0.266,-0.0134,BAKERY
11470,양천구,2025Q4,208,제과점,-0.0142,0.0521,-3,0.4141,0.0153,BAKERY
11470,양천구,2023Q1,129,중식음식점,0.0,0.0,0,0.0,0.0,CHINESE
11470,양천구,2023Q2,142,중식음식점,0.1008,0.124,13,0.0,0.0,CHINESE
11470,양천구,2023Q3,142,중식음식점,0.0,0.0493,0,-0.6026,-0.0747,CHINESE
11470,양천구,2023Q4,141,중식음식점,-0.007,0.0423,-1,-0.1429,-0.007,CHINESE
11470,양천구,2024Q1,139,중식음식점,-0.0142,0.0638,-2,0.5106,0.0216,CHINESE
11470,양천구,2024Q2,136,중식음식점,-0.0216,0.0504,-3,-0.211,-0.0135,CHINESE
11470,양천구,2024Q3,126,중식음식점,-0.0735,0.0735,-10,0.4601,0.0232,CHINESE
11470,양천구,2024Q4,153,중식음식점,0.2143,0.0476,27,-0.3524,-0.0259,CHINESE
11470,양천구,2025Q1,145,중식음식점,-0.0523,0.0915,-8,0.9216,0.0439,CHINESE
11470,양천구,2025Q2,144,중식음식점,-0.0069,0.0552,-1,-0.397,-0.0363,CHINESE
11470,양천구,2025Q3,141,중식음식점,-0.0208,0.0417,-3,-0.2448,-0.0135,CHINESE
11470,양천구,2025Q4,144,중식음식점,0.0213,0.0071,3,-0.8298,-0.0346,CHINESE
11470,양천구,2023Q1,212,치킨전문점,0.0,0.0,0,0.0,0.0,CHICKEN
11470,양천구,2023Q2,239,치킨전문점,0.1274,0.0708,27,0.0,0.0,CHICKEN
11470,양천구,2023Q3,240,치킨전문점,0.0042,0.0753,1,0.0644,0.0046,CHICKEN
11470,양천구,2023Q4,234,치킨전문점,-0.025,0.0625,-6,-0.1701,-0.0128,CHICKEN
11470,양천구,2024Q1,230,치킨전문점,-0.0171,0.1026,-4,0.641,0.0401,CHICKEN
11470,양천구,2024Q2,222,치킨전문점,-0.0348,0.0609,-8,-0.4065,-0.0417,CHICKEN
11470,양천구,2024Q3,216,치킨전문점,-0.027,0.027,-6,-0.556,-0.0338,CHICKEN
11470,양천구,2024Q4,230,치킨전문점,0.0648,0.0694,14,1.5694,0.0424,CHICKEN
11470,양천구,2025Q1,218,치킨전문점,-0.0522,0.0913,-12,0.3148,0.0219,CHICKEN
11470,양천구,2025Q2,210,치킨전문점,-0.0367,0.0688,-8,-0.2464,-0.0225,CHICKEN
11470,양천구,2025Q3,202,치킨전문점,-0.0381,0.0571,-8,-0.1695,-0.0117,CHICKEN
11470,양천구,2025Q4,204,치킨전문점,0.0099,0.0198,2,-0.6535,-0.0373,CHICKEN
11470,양천구,2023Q1,621,커피-음료,0.0,0.0,0,0.0,0.0,CAFE
11470,양천구,2023Q2,681,커피-음료,0.0966,0.0773,60,0.0,0.0,CAFE
11470,양천구,2023Q3,663,커피-음료,-0.0264,0.1263,-18,0.6338,0.049,CAFE
11470,양천구,2023Q4,657,커피-음료,-0.009,0.086,-6,-0.3192,-0.0403,CAFE
11470,양천구,2024Q1,653,커피-음료,-0.0061,0.1263,-4,0.4694,0.0404,CAFE
11470,양천구,2024Q2,632,커피-음료,-0.0322,0.0628,-21,-0.503,-0.0635,CAFE
11470,양천구,2024Q3,616,커피-음료,-0.0253,0.0285,-16,-0.5464,-0.0343,CAFE
11470,양천구,2024Q4,686,커피-음료,0.1136,0.0795,70,1.7929,0.0511,CAFE
11470,양천구,2025Q1,672,커피-음료,-0.0204,0.086,-14,0.0812,0.0065,CAFE
11470,양천구,2025Q2,647,커피-음료,-0.0372,0.0863,-25,0.0035,0.0003,CAFE
11470,양천구,2025Q3,640,커피-음료,-0.0108,0.051,-7,-0.409,-0.0353,CAFE
11470,양천구,2025Q4,637,커피-음료,-0.0047,0.0281,-3,-0.4486,-0.0229,CAFE
11470,양천구,2023Q1,159,패스트푸드점,0.0,0.0,0,0.0,0.0,FASTFOOD
11470,양천구,2023Q2,176,패스트푸드점,0.1069,0.1006,17,0.0,0.0,FASTFOOD
11470,양천구,2023Q3,176,패스트푸드점,0.0,0.108,0,0.0728,0.0073,FASTFOOD
11470,양천구,2023Q4,174,패스트푸드점,-0.0114,0.0852,-2,-0.2105,-0.0227,FASTFOOD
11470,양천구,2024Q1,176,패스트푸드점,0.0115,0.1322,2,0.551,0.047,FASTFOOD
11470,양천구,2024Q2,166,패스트푸드점,-0.0568,0.0795,-10,-0.3982,-0.0526,FASTFOOD
11470,양천구,2024Q3,162,패스트푸드점,-0.0241,0.0361,-4,-0.5456,-0.0434,FASTFOOD
11470,양천구,2024Q4,163,패스트푸드점,0.0062,0.1667,1,3.6111,0.1305,FASTFOOD
11470,양천구,2025Q1,178,패스트푸드점,0.092,0.0307,15,-0.816,-0.136,FASTFOOD
11470,양천구,2025Q2,159,패스트푸드점,-0.1067,0.1404,-19,3.5787,0.1098,FASTFOOD
11470,양천구,2025Q3,153,패스트푸드점,-0.0377,0.0881,-6,-0.3731,-0.0524,FASTFOOD
11470,양천구,2025Q4,152,패스트푸드점,-0.0065,0.0458,-1,-0.4804,-0.0423,FASTFOOD
11470,양천구,2023Q1,1242,한식음식점,0.0,0.0,0,0.0,0.0,KOREAN
11470,양천구,2023Q2,1362,한식음식점,0.0966,0.0676,120,0.0,0.0,KOREAN
11470,양천구,2023Q3,1359,한식음식점,-0.0022,0.0903,-3,0.3353,0.0227,KOREAN
11470,양천구,2023Q4,1339,한식음식점,-0.0147,0.0692,-20,-0.2341,-0.0211,KOREAN
11470,양천구,2024Q1,1335,한식음식점,-0.003,0.0986,-4,0.4252,0.0294,KOREAN
11470,양천구,2024Q2,1307,한식음식점,-0.021,0.0554,-28,-0.4377,-0.0432,KOREAN
11470,양천구,2024Q3,1262,한식음식점,-0.0344,0.0383,-45,-0.3098,-0.0172,KOREAN
11470,양천구,2024Q4,1465,한식음식점,0.1609,0.0523,203,0.3671,0.014,KOREAN
11470,양천구,2025Q1,1397,한식음식점,-0.0464,0.0915,-68,0.749,0.0392,KOREAN
11470,양천구,2025Q2,1374,한식음식점,-0.0165,0.0573,-23,-0.3739,-0.0342,KOREAN
11470,양천구,2025Q3,1356,한식음식점,-0.0131,0.0386,-18,-0.3264,-0.0187,KOREAN
11470,양천구,2025Q4,1381,한식음식점,0.0184,0.0406,25,0.0515,0.002,KOREAN
11470,양천구,2023Q1,483,호프-간이주점,0.0,0.0,0,0.0,0.0,PUB
11470,양천구,2023Q2,500,호프-간이주점,0.0352,0.0745,17,0.0,0.0,PUB
11470,양천구,2023Q3,464,호프-간이주점,-0.072,0.122,-36,0.6368,0.0475,PUB
11470,양천구,2023Q4,481,호프-간이주점,0.0366,0.0345,17,-0.7174,-0.0875,PUB
11470,양천구,2024Q1,447,호프-간이주점,-0.0707,0.1206,-34,2.4969,0.0861,PUB
11470,양천구,2024Q2,430,호프-간이주점,-0.038,0.0537,-17,-0.5547,-0.0669,PUB
11470,양천구,2024Q3,419,호프-간이주점,-0.0256,0.0279,-11,-0.4802,-0.0258,PUB
11470,양천구,2024Q4,454,호프-간이주점,0.0835,0.0453,35,0.6249,0.0174,PUB
11470,양천구,2025Q1,443,호프-간이주점,-0.0242,0.0463,-11,0.0201,0.0009,PUB
11470,양천구,2025Q2,430,호프-간이주점,-0.0293,0.0451,-13,-0.024,-0.0011,PUB
11470,양천구,2025Q3,408,호프-간이주점,-0.0512,0.0512,-22,0.1333,0.006,PUB
11470,양천구,2025Q4,398,호프-간이주점,-0.0245,0.0392,-10,-0.2335,-0.0119,PUB
11500,강서구,2023Q1,408,분식전문점,0.0,0.0,0,0.0,0.0,SNACK
11500,강서구,2023Q2,442,분식전문점,0.0833,0.0466,34,0.0,0.0,SNACK
11500,강서구,2023Q3,451,분식전문점,0.0204,0.086,9,0.8462,0.0394,SNACK
11500,강서구,2023Q4,436,분식전문점,-0.0333,0.0798,-15,-0.0715,-0.0062,SNACK
11500,강서구,2024Q1,450,분식전문점,0.0321,0.0894,14,0.1206,0.0096,SNACK
11500,강서구,2024Q2,438,분식전문점,-0.0267,0.0556,-12,-0.3789,-0.0339,SNACK
11500,강서구,2024Q3,424,분식전문점,-0.032,0.0365,-14,-0.3425,-0.019,SNACK
11500,강서구,2024Q4,472,분식전문점,0.1132,0.0472,48,0.2913,0.0106,SNACK
11500,강서구,2025Q1,460,분식전문점,-0.0254,0.0614,-12,0.3025,0.0143,SNACK
11500,강서구,2025Q2,454,분식전문점,-0.013,0.0587,-6,-0.0447,-0.0027,SNACK
11500,강서구,2025Q3,441,분식전문점,-0.0286,0.0463,-13,-0.2119,-0.0124,SNACK
11500,강서구,2025Q4,433,분식전문점,-0.0181,0.0408,-8,-0.1176,-0.0054,SNACK
11500,강서구,2023Q1,206,양식음식점,0.0,0.0,0,0.0,0.0,WESTERN
11500,강서구,2023Q2,239,양식음식점,0.1602,0.0825,33,0.0,0.0,WESTERN
11500,강서구,2023Q3,245,양식음식점,0.0251,0.1339,6,0.6224,0.0514,WESTERN
11500,강서구,2023Q4,227,양식음식점,-0.0735,0.1306,-18,-0.0245,-0.0033,WESTERN
11500,강서구,2024Q1,226,양식음식점,-0.0044,0.1498,-1,0.1468,0.0192,WESTERN
11500,강서구,2024Q2,228,양식음식점,0.0088,0.0354,2,-0.7637,-0.1144,WESTERN
11500,강서구,2024Q3,214,양식음식점,-0.0614,0.0614,-14,0.7346,0.026,WESTERN
11500,강서구,2024Q4,223,양식음식점,0.0421,0.0981,9,0.5981,0.0367,WESTERN
11500,강서구,2025Q1,207,양식음식점,-0.0717,0.1121,-16,0.1424,0.014,WESTERN
11500,강서구,2025Q2,199,양식음식점,-0.0386,0.1208,-8,0.0773,0.0087,WESTERN
11500,강서구,2025Q3,204,양식음식점,0.0251,0.0704,5,-0.4175,-0.0504,WESTERN
11500,강서구,2025Q4,206,양식음식점,0.0098,0.0539,2,-0.2335,-0.0164,WESTERN
11500,강서구,2023Q1,296,일식음식점,0.0,0.0,0,0.0,0.0,JAPANESE
11500,강서구,2023Q2,328,일식음식점,0.1081,0.0946,32,0.0,0.0,JAPANESE
11500,강서구,2023Q3,340,일식음식점,0.0366,0.1006,12,0.0636,0.006,JAPANESE
11500,강서구,2023Q4,325,일식음식점,-0.0441,0.1,-15,-0.0061,-0.0006,JAPANESE
11500,강서구,2024Q1,326,일식음식점,0.0031,0.1446,1,0.4462,0.0446,JAPANESE
11500,강서구,2024Q2,320,일식음식점,-0.0184,0.0491,-6,-0.6606,-0.0955,JAPANESE
11500,강서구,2024Q3,307,일식음식점,-0.0406,0.0438,-13,-0.1086,-0.0053,JAPANESE
11500,강서구,2024Q4,332,일식음식점,0.0814,0.0489,25,0.1168,0.0051,JAPANESE
11500,강서구,2025Q1,329,일식음식점,-0.009,0.0873,-3,0.7878,0.0385,JAPANESE
11500,강서구,2025Q2,335,일식음식점,0.0182,0.0486,6,-0.4432,-0.0387,JAPANESE
11500,강서구,2025Q3,322,일식음식점,-0.0388,0.0746,-13,0.5345,0.026,JAPANESE
11500,강서구,2025Q4,314,일식음식점,-0.0248,0.0745,-8,-0.0012,-0.0001,JAPANESE
11500,강서구,2023Q1,6417,전체,0.0,0.0,0,0.0,0.0,ALL
11500,강서구,2023Q2,6871,전체,0.0707,0.0748,454,0.0,0.0,ALL
11500,강서구,2023Q3,6822,전체,-0.0071,0.1084,-49,0.4495,0.0336,ALL
11500,강서구,2023Q4,6690,전체,-0.0193,0.0756,-132,-0.3024,-0.0328,ALL
11500,강서구,2024Q1,6673,전체,-0.0025,0.1091,-17,0.4426,0.0335,ALL
11500,강서구,2024Q2,6519,전체,-0.0231,0.0522,-154,-0.5221,-0.057,ALL
11500,강서구,2024Q3,6214,전체,-0.0468,0.0489,-305,-0.0617,-0.0032,ALL
11500,강서구,2024Q4,7154,전체,0.1513,0.0697,940,0.424,0.0207,ALL
11500,강서구,2025Q1,6898,전체,-0.0358,0.089,-256,0.2778,0.0194,ALL
11500,강서구,2025Q2,6778,전체,-0.0174,0.0726,-120,-0.1843,-0.0164,ALL
11500,강서구,2025Q3,6634,전체,-0.0212,0.0592,-144,-0.1854,-0.0135,ALL
11500,강서구,2025Q4,6688,전체,0.0081,0.0437,54,-0.2611,-0.0154,ALL
11500,강서구,2023Q1,313,제과점,0.0,0.0,0,0.0,0.0,BAKERY
11500,강서구,2023Q2,336,제과점,0.0735,0.0607,23,0.0,0.0,BAKERY
11500,강서구,2023Q3,320,제과점,-0.0476,0.119,-16,0.9612,0.0583,BAKERY
