분기코드,행정동코드,행정동명,총유동인구,남성유동인구,여성유동인구,연령대_10,연령대_20,연령대_30,연령대_40,연령대_50,연령대_60이상,최다성별,최다연령대,유동인구_gap,유동인구_delta
2025Q1,11680630,대치4동,10634846.0,5325397.0,5309449.0,3114715.0,1336050.0,1597083.0,1996828.0,1460211.0,1129958.0,M,10대,336062.0,0.032631231026886365
2025Q2,11680630,대치4동,10110351.0,5037259.0,5073092.0,2722685.0,1332727.0,1603850.0,1926612.0,1434173.0,1090304.0,F,10대,-524495.0,-0.049318532680209914
2025Q3,11680630,대치4동,10740014.0,5341700.0,5398313.0,3132481.0,1435423.0,1613186.0,1982158.0,1483749.0,1093018.0,F,10대,629663.0,0.06227904451586297
2025Q4,11680630,대치4동,9932591.0,4914425.0,5018166.0,2599232.0,1318749.0,1562508.0,1932081.0,1463560.0,1056461.0,F,10대,-807423.0,-0.07517895228069538
2023Q1,11680640,역삼1동,22048225.0,11484790.0,10563435.0,1490346.0,5330077.0,6131984.0,4342325.0,2468179.0,2285315.0,M,30대,0.0,0.0
2023Q2,11680640,역삼1동,21645248.0,11291245.0,10354004.0,1368815.0,5184837.0,6049966.0,4310803.0,2456580.0,2274248.0,M,30대,-402977.0,-0.01827707219061847
2023Q3,11680640,역삼1동,21410303.0,11111628.0,10298674.0,1431171.0,5191968.0,5899049.0,4257668.0,2419519.0,2210927.0,M,30대,-234945.0,-0.010854345489596628
2023Q4,11680640,역삼1동,20851949.0,10807865.0,10044086.0,1221640.0,4882533.0,5806117.0,4233286.0,2460344.0,2248031.0,M,30대,-558354.0,-0.02607875283222283
2024Q1,11680640,역삼1동,21202864.0,10936527.0,10266337.0,1387946.0,4985220.0,5824500.0,4278994.0,2495202.0,2231001.0,M,30대,350915.0,0.016828882518368005
2024Q2,11680640,역삼1동,20635074.0,10660478.0,9974595.0,1262666.0,4838378.0,5717326.0,4221633.0,2431188.0,2163881.0,M,30대,-567790.0,-0.0267789294880163
2024Q3,11680640,역삼1동,20684465.0,10655272.0,10029193.0,1377308.0,4902214.0,5635833.0,4204246.0,2433404.0,2131459.0,M,30대,49391.0,0.0023935460565831512
2024Q4,11680640,역삼1동,20368338.0,10474221.0,9894118.0,1175749.0,4720594.0,5640414.0,4228313.0,2453904.0,2149364.0,M,30대,-316127.0,-0.015283305611240139
2025Q1,11680640,역삼1동,20637783.0,10590681.0,10047101.0,1354983.0,4804785.0,5721695.0,4244548.0,2437949.0,2073822.0,M,30대,269445.0,0.013228619831426647
2025Q2,11680640,역삼1동,20011130.0,10262481.0,9748650.0,1214619.0,4601166.0,5572924.0,4185113.0,2407649.0,2029661.0,M,30대,-626653.0,-0.030364356481507704
2025Q3,11680640,역삼1동,20900630.0,10667096.0,10233536.0,1375068.0,4856762.0,5738500.0,4339129.0,2500730.0,2090439.0,M,30대,889500.0,0.04445026342840208
2025Q4,11680640,역삼1동,19879130.0,10130217.0,9748913.0,1186367.0,4489130.0,5488291.0,4189328.0,2437882.0,2088131.0,M,30대,-1021500.0,-0.048874124846954414
2023Q1,11680650,역삼2동,12554185.0,6086972.0,6467213.0,2503763.0,1865053.0,2341233.0,2735301.0,1594514.0,1514322.0,F,40대,0.0,0.0
2023Q2,11680650,역삼2동,12120980.0,5847641.0,6273339.0,2460349.0,1752749.0,2250113.0,2650591.0,1565048.0,1442130.0,F,40대,-433205.0,-0.03450681983736892
2023Q3,11680650,역삼2동,12181308.0,5861577.0,6319732.0,2507362.0,1789734.0,2213995.0,2633578.0,1594247.0,1442392.0,F,40대,60328.0,0.004977155312524184
2023Q4,11680650,역삼2동,12114261.0,5821877.0,6292383.0,2487074.0,1731965.0,2212132.0,2603710.0,1622668.0,1456714.0,F,40대,-67047.0,-0.005504088723476963
2024Q1,11680650,역삼2동,12112419.0,5812956.0,6299463.0,2476129.0,1793335.0,2208092.0,2578819.0,1614320.0,1441725.0,F,40대,-1842.0,-0.00015205219699332417
2024Q2,11680650,역삼2동,11966721.0,5730950.0,6235771.0,2425757.0,1749832.0,2193900.0,2576777.0,1610106.0,1410349.0,F,40대,-145698.0,-0.012028811090501357
2024Q3,11680650,역삼2동,12129381.0,5809892.0,6319488.0,2537977.0,1809884.0,2173276.0,2583557.0,1639360.0,1385326.0,F,40대,162660.0,0.013592695944026678
2024Q4,11680650,역삼2동,12125350.0,5775373.0,6349976.0,2511093.0,1742118.0,2169663.0,2618248.0,1680807.0,1403422.0,F,40대,-4031.0,-0.0003323335296335772
2025Q1,11680650,역삼2동,12157363.0,5785651.0,6371712.0,2502633.0,1763923.0,2168268.0,2630615.0,1680896.0,1411029.0,F,40대,32013.0,0.0026401712115526887
2025Q2,11680650,역삼2동,12024460.0,5734076.0,6290384.0,2408549.0,1713966.0,2182288.0,2626748.0,1682139.0,1410772.0,F,40대,-132903.0,-0.01093189370096126
2025Q3,11680650,역삼2동,12482409.0,5943534.0,6538877.0,2538513.0,1824585.0,2246631.0,2681202.0,1741069.0,1450409.0,F,40대,457949.0,0.03808478717547392
2025Q4,11680650,역삼2동,11909485.0,5633916.0,6275570.0,2442306.0,1641753.0,2106737.0,2588039.0,1710184.0,1420466.0,F,40대,-572924.0,-0.04589851205804907
2023Q1,11680655,도곡1동,6930543.0,3240944.0,3689600.0,1380332.0,808285.0,1124573.0,1299607.0,1001288.0,1316458.0,F,10대,0.0,0.0
2023Q2,11680655,도곡1동,7066960.0,3294365.0,3772594.0,1427192.0,798151.0,1145530.0,1360619.0,1018321.0,1317147.0,F,10대,136417.0,0.01968345048865583
2023Q3,11680655,도곡1동,7310623.0,3427853.0,3882769.0,1500480.0,850455.0,1172643.0,1397484.0,1039113.0,1350446.0,F,10대,243663.0,0.03447918199621913
2023Q4,11680655,도곡1동,7389619.0,3470822.0,3918798.0,1540668.0,836840.0,1192416.0,1420782.0,1055487.0,1343427.0,F,10대,78996.0,0.010805645428576982
2024Q1,11680655,도곡1동,7323724.0,3447118.0,3876606.0,1493164.0,838258.0,1190668.0,1436969.0,1047034.0,1317631.0,F,10대,-65895.0,-0.008917239170246782
2024Q2,11680655,도곡1동,7532306.0,3521311.0,4010994.0,1566133.0,835722.0,1229248.0,1481446.0,1085362.0,1334394.0,F,10대,208582.0,0.028480319575123314
2024Q3,11680655,도곡1동,7670183.0,3586982.0,4083200.0,1600128.0,861691.0,1228360.0,1500767.0,1113742.0,1365495.0,F,10대,137877.0,0.01830475288709721
2024Q4,11680655,도곡1동,8054766.0,3781134.0,4273631.0,1738899.0,867168.0,1254365.0,1593151.0,1170332.0,1430849.0,F,10대,384583.0,0.05014000317854217
2025Q1,11680655,도곡1동,8393182.0,3951145.0,4442037.0,1773157.0,918333.0,1310816.0,1685215.0,1219604.0,1486057.0,F,10대,338416.0,0.04201438005771996
2025Q2,11680655,도곡1동,8379978.0,3913325.0,4466653.0,1785045.0,876986.0,1303596.0,1717293.0,1228170.0,1468889.0,F,10대,-13204.0,-0.001573181661019607
2025Q3,11680655,도곡1동,8695467.0,4073713.0,4621755.0,1829806.0,923494.0,1344797.0,1794052.0,1277316.0,1526002.0,F,10대,315489.0,0.03764795086574213
2025Q4,11680655,도곡1동,8887262.0,4180870.0,4706393.0,1891602.0,918100.0,1358527.0,1827520.0,1322596.0,1568918.0,F,10대,191795.0,0.022056894701572682
2023Q1,11680656,도곡2동,3945565.0,1807723.0,2137843.0,877841.0,404315.0,520449.0,796352.0,614171.0,732439.0,F,10대,0.0,0.0
2023Q2,11680656,도곡2동,3886017.0,1786414.0,2099602.0,906554.0,388118.0,516405.0,779527.0,586978.0,708433.0,F,10대,-59548.0,-0.015092388542578772
2023Q3,11680656,도곡2동,3851167.0,1761897.0,2089270.0,897350.0,394671.0,499488.0,776376.0,579831.0,703451.0,F,10대,-34850.0,-0.008968051349234951
2023Q4,11680656,도곡2동,3748782.0,1712547.0,2036234.0,885892.0,363391.0,487025.0,763835.0,568306.0,680332.0,F,10대,-102385.0,-0.02658544799537388
2024Q1,11680656,도곡2동,3734597.0,1704024.0,2030573.0,867649.0,373179.0,479413.0,777563.0,566671.0,670121.0,F,10대,-14185.0,-0.0037838956759822517
2024Q2,11680656,도곡2동,3941808.0,1790540.0,2151268.0,971277.0,383790.0,492538.0,815148.0,585091.0,693964.0,F,10대,207211.0,0.055484166029159177
2024Q3,11680656,도곡2동,3943885.0,1797428.0,2146456.0,970044.0,398256.0,488610.0,811777.0,590672.0,684526.0,F,10대,2077.0,0.0005269155676785875
2024Q4,11680656,도곡2동,3962722.0,1807750.0,2154970.0,972730.0,376433.0,493684.0,821022.0,604530.0,694325.0,F,10대,18837.0,0.004776254885728193
2025Q1,11680656,도곡2동,3981389.0,1820726.0,2160663.0,969408.0,382682.0,483951.0,839536.0,611113.0,694703.0,F,10대,18667.0,0.004710650911166514
2025Q2,11680656,도곡2동,4021339.0,1817042.0,2204297.0,982224.0,377307.0,485285.0,856737.0,626611.0,693173.0,F,10대,39950.0,0.010034186561524105
2025Q3,11680656,도곡2동,4089946.0,1857644.0,2232304.0,1007714.0,392925.0,486072.0,864654.0,634402.0,704180.0,F,10대,68607.0,0.01706073524266416
2025Q4,11680656,도곡2동,3804580.0,1710196.0,2094385.0,973841.0,337883.0,431935.0,808704.0,591545.0,660673.0,F,10대,-285366.0,-0.06977255934430426
2023Q1,11680660,개포1동,786304.0,374468.0,411838.0,165070.0,62511.0,100462.0,147968.0,121981.0,188314.0,F,60대이상,0.0,0.0
2023Q2,11680660,개포1동,733498.0,348334.0,385164.0,172600.0,55716.0,88463.0,134550.0,108443.0,173726.0,F,60대이상,-52806.0,-0.06715723180856259
2023Q3,11680660,개포1동,699371.0,338574.0,360797.0,153306.0,53644.0,84677.0,135544.0,106698.0,165501.0,F,60대이상,-34127.0,-0.04652637089671685
2023Q4,11680660,개포1동,881528.0,416082.0,465446.0,200256.0,68512.0,105955.0,167179.0,131464.0,208161.0,F,60대이상,182157.0,0.2604583261244746
2024Q1,11680660,개포1동,1912317.0,864880.0,1047437.0,458879.0,148344.0,226698.0,377997.0,265003.0,435394.0,F,10대,1030789.0,1.1693207702988446
2024Q2,11680660,개포1동,2199757.0,985761.0,1213996.0,582215.0,163994.0,258030.0,428222.0,294494.0,472801.0,F,10대,287440.0,0.15030980742209588
2024Q3,11680660,개포1동,2168732.0,976477.0,1192254.0,571856.0,168781.0,253027.0,421569.0,289098.0,464400.0,F,10대,-31025.0,-0.01410383055946629
2024Q4,11680660,개포1동,2181727.0,979501.0,1202228.0,603552.0,162122.0,245106.0,426663.0,288861.0,455423.0,F,10대,12995.0,0.005991980567446875
2025Q1,11680660,개포1동,2175105.0,978994.0,1196110.0,589386.0,165497.0,240468.0,428519.0,288217.0,463016.0,F,10대,-6622.0,-0.0030352101798254427
2025Q2,11680660,개포1동,2168984.0,968412.0,1200573.0,616388.0,157565.0,238938.0,425690.0,279215.0,451186.0,F,10대,-6121.0,-0.002814117019638185
2025Q3,11680660,개포1동,2143956.0,957480.0,1186474.0,604306.0,153795.0,231251.0,422113.0,279059.0,453432.0,F,10대,-25028.0,-0.01153904316491039
2025Q4,11680660,개포1동,2116394.0,940640.0,1175754.0,604723.0,148159.0,219879.0,420682.0,277503.0,445447.0,F,10대,-27562.0,-0.012855674276897489
2023Q1,11680670,개포2동,1744978.0,814467.0,930510.0,386097.0,169126.0,203563.0,314709.0,265227.0,406255.0,F,60대이상,0.0,0.0
2023Q2,11680670,개포2동,1912692.0,882311.0,1030381.0,454599.0,177453.0,235636.0,339838.0,278867.0,426298.0,F,10대,167714.0,0.096112386517194
2023Q3,11680670,개포2동,2005709.0,928752.0,1076957.0,458213.0,186799.0,250450.0,366876.0,296996.0,446376.0,F,10대,93017.0,0.04863145765235588
2023Q4,11680670,개포2동,2037926.0,931452.0,1106473.0,466388.0,190685.0,261388.0,369680.0,297289.0,452496.0,F,10대,32217.0,0.016062649167950083
2024Q1,11680670,개포2동,2093190.0,946522.0,1146669.0,470591.0,208099.0,271965.0,383080.0,295057.0,464398.0,F,10대,55264.0,0.02711776580700187
2024Q2,11680670,개포2동,2124327.0,946504.0,1177823.0,532110.0,198831.0,267497.0,388446.0,288483.0,448960.0,F,10대,31137.0,0.014875381594599668
2024Q3,11680670,개포2동,2156296.0,969413.0,1186883.0,531369.0,208014.0,274922.0,391749.0,295192.0,455048.0,F,10대,31969.0,0.015049001401385098
2024Q4,11680670,개포2동,2194161.0,972295.0,1221866.0,553617.0,201800.0,278910.0,402845.0,295057.0,461934.0,F,10대,37865.0,0.017560205092436387
2025Q1,11680670,개포2동,2188614.0,978777.0,1209838.0,530951.0,205291.0,279842.0,404000.0,300335.0,468197.0,F,10대,-5547.0,-0.00252807337292027
2025Q2,11680670,개포2동,2184982.0,967502.0,1217480.0,569473.0,195252.0,269162.0,398916.0,294278.0,457901.0,F,10대,-3632.0,-0.0016594977460621108
2025Q3,11680670,개포2동,2144568.0,958558.0,1186010.0,554461.0,183015.0,261021.0,396506.0,295610.0,453955.0,F,10대,-40414.0,-0.01849626221177103
2025Q4,11680670,개포2동,2151296.0,966435.0,1184860.0,568721.0,174508.0,261087.0,395583.0,295896.0,455500.0,F,10대,6728.0,0.00313722857004306
2023Q1,11680690,개포4동,3459896.0,1646520.0,1813376.0,575879.0,429973.0,576108.0,601828.0,591402.0,684706.0,F,60대이상,0.0,0.0
2023Q2,11680690,개포4동,3454301.0,1629221.0,1825081.0,612229.0,418092.0,573450.0,605661.0,591539.0,653331.0,F,60대이상,-5595.0,-0.0016171006296142876
2023Q3,11680690,개포4동,3666604.0,1737952.0,1928651.0,648181.0,451167.0,608223.0,633638.0,621238.0,704156.0,F,60대이상,212303.0,0.06146048071664856
2023Q4,11680690,개포4동,3544246.0,1669935.0,1874311.0,631244.0,423166.0,585774.0,616357.0,600205.0,687499.0,F,60대이상,-122358.0,-0.03337093397596247
2024Q1,11680690,개포4동,3551845.0,1673239.0,1878606.0,607173.0,435377.0,582450.0,634699.0,606729.0,685416.0,F,60대이상,7599.0,0.0021440385345712354
2024Q2,11680690,개포4동,3425996.0,1595571.0,1830425.0,603097.0,412782.0,569949.0,616918.0,573362.0,649889.0,F,60대이상,-125849.0,-0.0354320078719651
2024Q3,11680690,개포4동,3419859.0,1612302.0,1807557.0,602187.0,420800.0,556457.0,601089.0,584497.0,654831.0,F,60대이상,-6137.0,-0.0017913039011137055
2024Q4,11680690,개포4동,3374242.0,1590987.0,1783258.0,579236.0,391008.0,554933.0,601403.0,583105.0,664558.0,F,60대이상,-45617.0,-0.013338854028777214
2025Q1,11680690,개포4동,3351285.0,1590195.0,1761090.0,564031.0,389032.0,552365.0,597621.0,575545.0,672691.0,F,60대이상,-22957.0,-0.006803602112711582
2025Q2,11680690,개포4동,3438057.0,1600962.0,1837096.0,616373.0,393319.0,559246.0,617742.0,580489.0,670887.0,F,60대이상,86772.0,0.0258921577842528
2025Q3,11680690,개포4동,3410027.0,1608282.0,1801746.0,594322.0,377409.0,551330.0,627914.0,579047.0,680004.0,F,60대이상,-28030.0,-0.008152860758271263
2025Q4,11680690,개포4동,3295325.0,1540595.0,1754729.0,565525.0,350069.0,526892.0,603706.0,571343.0,677789.0,F,60대이상,-114702.0,-0.03363668381511353
2023Q1,11680700,세곡동,3458460.0,1585495.0,1872966.0,999433.0,308704.0,441521.0,587660.0,419430.0,701714.0,F,10대,0.0,0.0
2023Q2,11680700,세곡동,3510595.0,1599818.0,1910778.0,997988.0,327332.0,458772.0,593596.0,414053.0,718856.0,F,10대,52135.0,0.01507462859191655
2023Q3,11680700,세곡동,3542249.0,1599385.0,1942866.0,970965.0,345958.0,478439.0,598862.0,421369.0,726658.0,F,10대,31654.0,0.009016705145423964
2023Q4,11680700,세곡동,3525530.0,1589531.0,1935998.0,973677.0,336084.0,490208.0,597496.0,413681.0,714383.0,F,10대,-16719.0,-0.004719882763747019
2024Q1,11680700,세곡동,3535118.0,1599336.0,1935781.0,982736.0,336298.0,493700.0,591979.0,419798.0,710605.0,F,10대,9588.0,0.0027195910969415316
2024Q2,11680700,세곡동,3494066.0,1577066.0,1917001.0,951231.0,330506.0,501530.0,591919.0,415434.0,703447.0,F,10대,-41052.0,-0.011612625094834184
2024Q3,11680700,세곡동,3531192.0,1600640.0,1930553.0,927486.0,346259.0,510162.0,599174.0,420202.0,727909.0,F,10대,37126.0,0.010625443251501165
2024Q4,11680700,세곡동,3535553.0,1598257.0,1937296.0,933791.0,340958.0,507148.0,605366.0,421580.0,726709.0,F,10대,4361.0,0.0012349937358262508
2025Q1,11680700,세곡동,3537658.0,1587884.0,1949774.0,903685.0,348138.0,505751.0,607855.0,433457.0,738772.0,F,10대,2105.0,0.0005953806943355122
2025Q2,11680700,세곡동,3489172.0,1579392.0,1909781.0,910325.0,331846.0,496752.0,599934.0,431380.0,718936.0,F,10대,-48486.0,-0.013705677598004118
2025Q3,11680700,세곡동,3382325.0,1543964.0,1838361.0,884129.0,323208.0,482919.0,577353.0,417999.0,696717.0,F,10대,-106847.0,-0.030622451401077444
2025Q4,11680700,세곡동,3415133.0,1545712.0,1869421.0,871511.0,317800.0,492484.0,597832.0,425507.0,709998.0,F,10대,32808.0,0.009699836650824523
2023Q1,11680720,일원본동,2457499.0,1159439.0,1298060.0,651109.0,197169.0,264508.0,420972.0,357430.0,566311.0,F,10대,0.0,0.0
2023Q2,11680720,일원본동,2422321.0,1155138.0,1267183.0,664102.0,185103.0,252620.0,425707.0,346778.0,548010.0,F,10대,-35178.0,-0.014314553129014529
2023Q3,11680720,일원본동,2515993.0,1189545.0,1326449.0,677007.0,205821.0,262938.0,441229.0,356563.0,572433.0,F,10대,93672.0,0.038670349635741896
2023Q4,11680720,일원본동,2520904.0,1198591.0,1322313.0,699165.0,201457.0,262019.0,441647.0,355527.0,561091.0,F,10대,4911.0,0.0019519132207441725
2024Q1,11680720,일원본동,2478586.0,1178793.0,1299792.0,661904.0,203242.0,263659.0,434325.0,350288.0,565167.0,F,10대,-42318.0,-0.016786835198801753
2024Q2,11680720,일원본동,2436861.0,1164569.0,1272292.0,686888.0,190725.0,258964.0,428902.0,332617.0,538767.0,F,10대,-41725.0,-0.016834194980525186
2024Q3,11680720,일원본동,2453464.0,1167860.0,1285604.0,672021.0,199494.0,258641.0,435438.0,339430.0,548440.0,F,10대,16603.0,0.006813273305289025
2024Q4,11680720,일원본동,2438645.0,1169430.0,1269215.0,663984.0,189190.0,257733.0,440816.0,340798.0,546124.0,F,10대,-14819.0,-0.0060400315635362745
2025Q1,11680720,일원본동,2457884.0,1181974.0,1275910.0,644180.0,199874.0,257011.0,450580.0,349725.0,556513.0,F,10대,19239.0,0.0078892171677305
2025Q2,11680720,일원본동,2271954.0,1105795.0,1166159.0,632537.0,170918.0,236325.0,416987.0,313765.0,501423.0,F,10대,-185930.0,-0.07564636899056265
2025Q3,11680720,일원본동,2422166.0,1163863.0,1258302.0,679244.0,186376.0,252062.0,438735.0,334017.0,531732.0,F,10대,150212.0,0.0661157752313648
2025Q4,11680720,일원본동,2494432.0,1209523.0,1284909.0,711007.0,187069.0,259984.0,454224.0,343490.0,538658.0,F,10대,72266.0,0.029835279662913328
2023Q1,11680730,일원1동,2864225.0,1372684.0,1491541.0,408262.0,390169.0,478230.0,464388.0,429924.0,693251.0,F,60대이상,0.0,0.0
2023Q2,11680730,일원1동,2587942.0,1260465.0,1327476.0,351343.0,343661.0,439907.0,432374.0,396260.0,624396.0,F,60대이상,-276283.0,-0.09645994989918738
2023Q3,11680730,일원1동,2626715.0,1265907.0,1360809.0,372377.0,347198.0,430215.0,442237.0,398704.0,635984.0,F,60대이상,38773.0,0.014982175025560762
2023Q4,11680730,일원1동,2571614.0,1223367.0,1348247.0,360241.0,340584.0,426536.0,440330.0,382677.0,621247.0,F,60대이상,-55101.0,-0.020977152070171257
2024Q1,11680730,일원1동,2583370.0,1221980.0,1361391.0,361030.0,357872.0,426445.0,435674.0,380773.0,621576.0,F,60대이상,11756.0,0.004571448125574085
2024Q2,11680730,일원1동,2581517.0,1232324.0,1349193.0,350513.0,345076.0,431509.0,447039.0,386440.0,620941.0,F,60대이상,-1853.0,-0.0007172801418302566
2024Q3,11680730,일원1동,2581837.0,1236937.0,1344899.0,341255.0,349772.0,428247.0,455569.0,385136.0,621858.0,F,60대이상,320.0,0.0001239581222978181
2024Q4,11680730,일원1동,2573034.0,1243572.0,1329464.0,336362.0,342003.0,436721.0,455778.0,386087.0,616085.0,F,60대이상,-8803.0,-0.0034095878244830846
2025Q1,11680730,일원1동,2507700.0,1209262.0,1298438.0,317468.0,335478.0,426145.0,452032.0,374829.0,601749.0,F,60대이상,-65334.0,-0.0253918137109731
2025Q2,11680730,일원1동,2387539.0,1155402.0,1232137.0,305529.0,304396.0,410001.0,441048.0,358716.0,567850.0,F,60대이상,-120161.0,-0.04791681620608523
2025Q3,11680730,일원1동,2493544.0,1199692.0,1293852.0,332642.0,323500.0,418393.0,462030.0,368897.0,588082.0,F,60대이상,106005.0,0.04439927473436045
2025Q4,11680730,일원1동,2550279.0,1229593.0,1320687.0,352919.0,319849.0,421900.0,464206.0,374791.0,616614.0,F,60대이상,56735.0,0.02275275671895094
2023Q1,11680740,일원2동,1120456.0,546539.0,573918.0,254353.0,109912.0,156297.0,213510.0,165819.0,220565.0,F,10대,0.0,0.0
2023Q2,11680740,일원2동,1054509.0,523050.0,531459.0,242535.0,98635.0,150220.0,202806.0,155337.0,204975.0,F,10대,-65947.0,-0.05885728667613899
2023Q3,11680740,일원2동,1064916.0,528883.0,536033.0,247459.0,102191.0,147376.0,203776.0,156625.0,207488.0,F,10대,10407.0,0.009869048059333752
2023Q4,11680740,일원2동,1138713.0,564344.0,574369.0,269417.0,108410.0,161564.0,222234.0,161262.0,215824.0,F,10대,73797.0,0.06929842353763105
2024Q1,11680740,일원2동,1195646.0,590186.0,605460.0,287843.0,116468.0,171725.0,234234.0,164322.0,221055.0,F,10대,56933.0,0.049997672811322946
2024Q2,11680740,일원2동,1339678.0,668992.0,670686.0,349054.0,123887.0,191507.0,262454.0,179798.0,232979.0,F,10대,144032.0,0.12046374930372372
2024Q3,11680740,일원2동,1375496.0,678496.0,697001.0,355903.0,128375.0,196535.0,269226.0,184668.0,240790.0,F,10대,35818.0,0.026736275433350443
2024Q4,11680740,일원2동,1380291.0,682913.0,697378.0,368071.0,123752.0,197766.0,270612.0,184464.0,235627.0,F,10대,4795.0,0.0034860152265074884
2025Q1,11680740,일원2동,1328210.0,652996.0,675215.0,335920.0,122640.0,190317.0,269688.0,180784.0,228861.0,F,10대,-52081.0,-0.03773189856341885
2025Q2,11680740,일원2동,1356016.0,674176.0,681840.0,366015.0,116707.0,188033.0,277614.0,181051.0,226594.0,F,10대,27806.0,0.020934942516620092
2025Q3,11680740,일원2동,1360721.0,676547.0,684172.0,366224.0,120390.0,185660.0,278098.0,181878.0,228468.0,F,10대,4705.0,0.0034697230711142613
2025Q4,11680740,일원2동,1332880.0,663534.0,669346.0,366129.0,109551.0,182591.0,271468.0,179159.0,223983.0,F,10대,-27841.0,-0.020460476467990096
2023Q1,11680750,수서동,2211061.0,1085908.0,1125152.0,284923.0,213074.0,357548.0,388077.0,319093.0,648347.0,F,60대이상,0.0,0.0
2023Q2,11680750,수서동,2291626.0,1114163.0,1177463.0,315811.0,217434.0,367728.0,393554.0,322858.0,674239.0,F,60대이상,80565.0,0.03643725794991637
2023Q3,11680750,수서동,2217525.0,1071071.0,1146454.0,283226.0,217091.0,357753.0,386346.0,310196.0,662912.0,F,60대이상,-74101.0,-0.03233555562731438
2023Q4,11680750,수서동,2191957.0,1062260.0,1129697.0,282614.0,203393.0,350601.0,383289.0,318223.0,653836.0,F,60대이상,-25568.0,-0.01152997147720991
2024Q1,11680750,수서동,2149184.0,1035364.0,1113820.0,263553.0,200253.0,344251.0,377135.0,312183.0,651810.0,F,60대이상,-42773.0,-0.019513612721417384
2024Q2,11680750,수서동,2247920.0,1084249.0,1163670.0,326037.0,207696.0,350020.0,389955.0,312692.0,661521.0,F,60대이상,98736.0,0.04594115720198921
2024Q3,11680750,수서동,2175292.0,1043785.0,1131507.0,300368.0,205575.0,338428.0,378621.0,309038.0,643262.0,F,60대이상,-72628.0,-0.03230897896722307
2024Q4,11680750,수서동,2244274.0,1075857.0,1168418.0,314203.0,207130.0,347594.0,392513.0,324090.0,658744.0,F,60대이상,68982.0,0.03171160469490997
2025Q1,11680750,수서동,2223931.0,1058621.0,1165309.0,279493.0,218258.0,345865.0,393057.0,329827.0,657432.0,F,60대이상,-20343.0,-0.009064401227301122
2025Q2,11680750,수서동,2283962.0,1088848.0,1195113.0,325695.0,219501.0,349084.0,397753.0,331972.0,659956.0,F,60대이상,60031.0,0.026993193583793706
2025Q3,11680750,수서동,2232614.0,1059639.0,1172976.0,299622.0,222613.0,343111.0,384536.0,330846.0,651884.0,F,60대이상,-51348.0,-0.02248198525194378
2025Q4,11680750,수서동,2221559.0,1045355.0,1176204.0,309456.0,213059.0,338896.0,376693.0,323485.0,659972.0,F,60대이상,-11055.0,-0.004951594856970387
2023Q1,11710510,풍납1동,5007234.0,2302493.0,2704740.0,695823.0,581030.0,794920.0,784966.0,766035.0,1384460.0,F,60대이상,0.0,0.0
2023Q2,11710510,풍납1동,4634248.0,2120627.0,2513622.0,637777.0,517726.0,725397.0,745032.0,724051.0,1284265.0,F,60대이상,-372986.0,-0.07448942869456465
2023Q3,11710510,풍납1동,4611923.0,2128199.0,2483724.0,641058.0,523230.0,713618.0,726910.0,725946.0,1281161.0,F,60대이상,-22325.0,-0.0048173943215814585
2023Q4,11710510,풍납1동,4673066.0,2153695.0,2519371.0,632502.0,542552.0,712564.0,731553.0,745989.0,1307905.0,F,60대이상,61143.0,0.013257593416021951
2024Q1,11710510,풍납1동,4756332.0,2204108.0,2552224.0,665894.0,571098.0,729166.0,715375.0,759191.0,1315609.0,F,60대이상,83266.0,0.017818280332441372
2024Q2,11710510,풍납1동,4595396.0,2147994.0,2447402.0,634317.0,556452.0,713688.0,689903.0,734428.0,1266609.0,F,60대이상,-160936.0,-0.033836157778725284
2024Q3,11710510,풍납1동,4675977.0,2191749.0,2484228.0,662031.0,570357.0,724409.0,693318.0,751937.0,1273926.0,F,60대이상,80581.0,0.0175351591027193
2024Q4,11710510,풍납1동,4741152.0,2192794.0,2548358.0,648495.0,569279.0,740174.0,711863.0,774451.0,1296891.0,F,60대이상,65175.0,0.013938263597105038
2025Q1,11710510,풍납1동,4457779.0,2085744.0,2372034.0,591050.0,555404.0,700822.0,662811.0,729141.0,1218551.0,F,60대이상,-283373.0,-0.05976880724347167
2025Q2,11710510,풍납1동,4369741.0,2028780.0,2340962.0,560366.0,541798.0,700918.0,663428.0,716556.0,1186675.0,F,60대이상,-88038.0,-0.01974929667890668
2025Q3,11710510,풍납1동,4343516.0,2012686.0,2330830.0,567902.0,535523.0,690837.0,645148.0,711686.0,1192420.0,F,60대이상,-26225.0,-0.0060014998600603775
2025Q4,11710510,풍납1동,4301974.0,1998344.0,2303631.0,581508.0,509826.0,678241.0,646065.0,696920.0,1189414.0,F,60대이상,-41542.0,-0.009564141124379422
2023Q1,11710520,풍납2동,5633431.0,2559275.0,3074157.0,1032503.0,647146.0,853602.0,968118.0,825264.0,1306800.0,F,60대이상,0.0,0.0
2023Q2,11710520,풍납2동,5475998.0,2475008.0,3000991.0,999160.0,630602.0,824203.0,941864.0,814350.0,1265818.0,F,60대이상,-157433.0,-0.02794620187945851
2023Q3,11710520,풍납2동,5505581.0,2497115.0,3008466.0,997133.0,653125.0,804039.0,950821.0,828233.0,1272228.0,F,60대이상,29583.0,0.005402302922681956
2023Q4,11710520,풍납2동,5438893.0,2469593.0,2969299.0,987645.0,634345.0,792062.0,937794.0,818915.0,1268134.0,F,60대이상,-66688.0,-0.012112799720865097
